㦩,yin,yin
㦪,xie,xie
㦫,za,za
㦬,luo,luo
㦭,ling,ling
㦮,qian,qian
㦯,huo,huo
㦰,jian,jian
㦱,wo,wo
㦴,ge,ge
㦵,zhu,zhu
㦶,die,die
㦶,yong,yong
㦷,yong,yong
㦸,ji,ji
㦹,yang,yang
㦺,ru,ru
㦻,xi,xi
㦼,shuang,shuang
㦽,yu,yu
㦾,yi,yi
㦿,hu,hu
㦿,qian,qian
㧀,ji,ji
㧁,he,he
㧁,qu,qu
㧂,tian,tian
㧃,jiu,jiu
㧃,shou,shou
㧄,qian,qian
㧅,dao,dao
㧅,mu,mu
㧆,jin,jin
㧇,mao,mao
㧈,yin,yin
㧉,gai,gai
㧉,hai,hai
㧉,ye,ye
㧊,ba,ba
㧊,po,po
㧋,xuan,xuan
㧌,mao,mao
㧍,bang,bang
㧍,beng,beng
㧎,qia,qia
㧎,ya,ya
㧏,gang,gang
㧐,song,song
㧑,hui,hui
㧑,wei,wei
㧒,yi,yi
㧒,yu,yu
㧓,gua,gua
㧔,guai,guai
㧕,liu,liu
㧖,e,e
㧗,ji,ji
㧗,zhi,zhi
㧗,zi,zi
㧘,zi,zi
㧙,bi,bi
㧙,bie,bie
㧚,wa,wa
㧜,lie,lie
㧟,kuai,kuai
㧡,hai,hai
㧢,yin,yin
㧣,zhu,zhu
㧤,chong,chong
㧥,xian,xian
㧦,hong,hong
㧦,xuan,xuan
㧨,qiu,qiu
㧩,pei,pei
㧪,gui,gui
㧪,wei,wei
㧫,er,er
㧫,ruan,ruan
㧫,rui,rui
㧬,gong,gong
㧭,qiong,qiong
㧮,hu,hu
㧯,lao,lao
㧰,li,li
㧰,lve,lve
㧱,chen,chen
㧲,san,san
㧳,pai,pai
㧳,zhuo,zhuo
㧴,e,e
㧴,wo,wo
㧵,pou,pou
㧶,keng,keng
㧷,tun,tun
㧸,peng,peng
㧹,te,te
㧺,ta,ta
㧻,zhuo,zhuo
㧼,biao,biao
㧽,gu,gu
㧾,zong,zong
㨀,bing,bing
㨁,zhi,zhi
㨂,dong,dong
㨃,dui,dui
㨄,tiao,tiao
㨄,zhao,zhao
㨅,nei,nei
㨅,rui,rui
㨆,lin,lin
㨇,po,po
㨈,ji,ji
㨉,min,min
㨉,wen,wen
㨊,duo,duo
㨊,tuo,tuo
㨋,che,che
㨌,gou,gou
㨍,bang,bang
㨎,ru,ru
㨏,tan,tan
㨐,bu,bu
㨑,zong,zong
㨒,kui,kui
㨓,lao,lao
㨔,han,han
㨕,ying,ying
㨖,zhi,zhi
㨗,jie,jie
㨘,xing,xing
㨙,xi,xi
㨙,xie,xie
㨚,sun,sun
㨚,xun,xun
㨛,shan,shan
㨜,qian,qian
㨝,xie,xie
㨞,su,su
㨟,hai,hai
㨠,mian,mian
㨡,hun,hun
㨢,pi,pi
㨤,hui,hui
㨥,na,na
㨦,song,song
㨧,ben,ben
㨨,chou,chou
㨩,ting,ting
㨪,huang,huang
㨫,lan,lan
㨭,hu,hu
㨮,dou,dou
㨯,huo,huo
㨰,gun,gun
㨱,yao,yao
㨲,ce,ce
㨳,gui,gui
㨳,ji,ji
㨴,jian,jian
㨵,jian,jian
㨶,dao,dao
㨷,jin,jin
㨸,ma,ma
㨹,hui,hui
㨹,xue,xue
㨺,men,men
㨺,mian,mian
㨻,can,can
㨼,lve,lve
㨽,pi,pi
㨾,yang,yang
㨿,ju,ju
㩀,ju,ju
㩁,que,que
㩃,qian,qian
㩄,shai,shai
㩆,jiu,jiu
㩆,zu,zu
㩇,hua,hua
㩇,huo,huo
㩇,zuo,zuo
㩈,yun,yun
㩉,da,da
㩉,la,la
㩉,xi,xi
㩉,xie,xie
㩊,xuan,xuan
㩋,su,su
㩋,xiao,xiao
㩌,fei,fei
㩍,ce,ce
㩎,ye,ye
㩐,den,den
㩒,qin,qin
㩓,hui,hui
㩔,tun,tun
㩖,qiang,qiang
㩗,xi,xi
㩗,xie,xie
㩘,ni,ni
㩙,sai,sai
㩚,meng,meng
㩛,tuan,tuan
㩜,lan,lan
㩝,hao,hao
㩞,ce,ce
㩟,zhai,zhai
㩠,ao,ao
㩠,piao,piao
㩠,pou,pou
㩡,luo,luo
㩢,mi,mi
㩢,mie,mie
㩤,fu,fu
㩦,xi,xi
㩦,xie,xie
㩧,bo,bo
㩨,hui,hui
㩩,qing,qing
㩪,xie,xie
㩭,bo,bo
㩮,qian,qian
㩯,po,po
㩰,jiao,jiao
㩱,jue,jue
㩲,kun,kun
㩳,song,song
㩴,ju,ju
㩴,qu,qu
㩵,e,e
㩶,nie,nie
㩷,qian,qian
㩸,die,die
㩹,die,die
㩻,gui,gui
㩻,qi,qi
㩼,zhi,zhi
㩽,chi,chi
㩽,e,e
㩽,qi,qi
㩾,qi,qi
㩾,zhui,zhui
㩿,ku,ku
㪀,yu,yu
㪁,kan,kan
㪁,qian,qian
㪁,qin,qin
㪂,ku,ku
㪃,he,he
㪄,fu,fu
㪆,di,di
㪇,xian,xian
㪈,gui,gui
㪉,he,he
㪊,qun,qun
㪋,han,han
㪋,he,he
㪌,tong,tong
㪍,bei,bei
㪍,bo,bo
㪎,na,na
㪎,shan,shan
㪏,bi,bi
㪐,lu,lu
㪑,ye,ye
㪒,ni,ni
㪓,chuai,chuai
㪔,san,san
㪕,diao,diao
㪖,lu,lu
㪗,tou,tou
㪘,lian,lian
㪙,ke,ke
㪚,san,san
㪛,zhen,zhen
㪜,chuai,chuai
㪜,duo,duo
㪝,lian,lian
㪞,mao,mao
㪠,jian,jian
㪠,qian,qian
㪡,kai,kai
㪡,ke,ke
㪢,shao,shao
㪣,qiao,qiao
㪣,xiao,xiao
㪤,bi,bi
㪥,zha,zha
㪦,yin,yin
㪧,xi,xi
㪨,shan,shan
㪩,su,su
㪪,sa,sa
㪫,rui,rui
㪬,chuo,chuo
㪬,zhuo,zhuo
㪭,lu,lu
㪮,ling,ling
㪯,cha,cha
㪱,huan,huan
㪴,jia,jia
㪵,ban,ban
㪶,hu,hu
㪷,dou,dou
㪹,lou,lou
㪺,ju,ju
㪻,juan,juan
㪼,ke,ke
㪽,suo,suo
㪾,ge,ge
㪾,luo,luo
㪿,zhe,zhe
㫀,ding,ding
㫁,duan,duan
㫂,zhu,zhu
㫃,yan,yan
㫄,pang,pang
㫅,cha,cha
㫊,e,e
㫊,yi,yi
㫍,yao,yao
㫍,you,you
㫎,gun,gun
㫎,hui,hui
㫏,yao,yao
㫐,yao,yao
㫑,shi,shi
㫑,zhi,zhi
㫒,gong,gong
㫓,qi,qi
㫔,gen,gen
㫗,hou,hou
㫘,mi,mi
㫙,fu,fu
㫚,hu,hu
㫛,guang,guang
㫜,tan,tan
㫝,di,di
㫞,tao,tao
㫟,yan,yan
㫠,ban,ban
㫢,qu,qu
㫤,chang,chang
㫥,ming,ming
㫦,tao,tao
㫧,bao,bao
㫨,an,an
㫫,xian,xian
㫯,mao,mao
㫰,lang,lang
㫱,nan,nan
㫲,bei,bei
㫲,bo,bo
㫳,chen,chen
㫵,fei,fei
㫶,zhou,zhou
㫷,ji,ji
㫸,jie,jie
㫹,shu,shu
㫻,kun,kun
㫼,die,die
㫽,lu,lu
㬂,yu,yu
㬃,tai,tai
㬄,chan,chan
㬅,man,man
㬆,min,min
㬇,huan,huan
㬈,wen,wen
㬉,nuan,nuan
㬊,huan,huan
㬋,hou,hou
㬌,jing,jing
㬍,bo,bo
㬎,xian,xian
㬏,li,li
㬐,jin,jin
㬐,zi,zi
㬒,mang,mang
㬓,piao,piao
㬔,hao,hao
㬕,yang,yang
㬗,xian,xian
㬘,su,su
㬙,wei,wei
㬚,che,che
㬛,xi,xi
㬜,jin,jin
㬝,ceng,ceng
㬝,song,song
㬞,he,he
㬟,fen,fen
㬠,sha,sha
㬠,shai,shai
㬡,ling,ling
㬢,xi,xi
㬣,dui,dui
㬤,qi,qi
㬥,bo,bo
㬥,pu,pu
㬦,yue,yue
㬧,bo,bo
㬩,hui,hui
㬪,die,die
㬫,yan,yan
㬬,ju,ju
㬭,jiao,jiao
㬮,nan,nan
㬯,lie,lie
㬰,yu,yu
㬱,ti,ti
㬲,tian,tian
㬳,wu,wu
㬴,hong,hong
㬵,xiao,xiao
㬶,hao,hao
㬸,tiao,tiao
㬹,zheng,zheng
㬻,hang,hang
㬻,huang,huang
㬼,fu,fu
㬿,tun,tun
㭁,reng,reng
㭂,jiao,jiao
㭄,xin,xin
㭇,yuan,yuan
㭈,jue,jue
㭉,hua,hua
㭊,xi,xi
㭋,bang,bang
㭌,mou,mou
㭎,gang,gang
㭏,wei,wei
㭑,mei,mei
㭒,si,si
㭓,bian,bian
㭔,lu,lu
㭕,qu,qu
㭘,ge,ge
㭙,zhe,zhe
㭚,lv,lv
㭛,ba,ba
㭛,pai,pai
㭜,rong,rong
㭝,ou,ou
㭝,qiu,qiu
㭞,lie,lie
㭟,gong,gong
㭠,xian,xian
㭡,xi,xi
㭡,xin,xin
㭢,xin,xin
㭤,mu,mu
㭤,niao,niao
㭨,xie,xie
㭩,lie,lie
㭪,fu,fu
㭫,cuan,cuan
㭫,cuo,cuo
㭬,zhuo,zhuo
㭭,ba,ba
㭭,bei,bei
㭭,bie,bie
㭮,zan,zan
㭮,zuo,zuo
㭯,die,die
㭯,zhe,zhe
㭰,zui,zui
㭱,he,he
㭱,xia,xia
㭲,ji,ji
㭴,jian,jian
㭸,tu,tu
㭹,xian,xian
㭺,an,an
㭺,yan,yan
㭻,tang,tang
㭼,ta,ta
㭽,di,di
㭾,jue,jue
㭿,ang,ang
㮀,han,han
㮁,xiao,xiao
㮂,ju,ju
㮃,rui,rui
㮃,wei,wei
㮄,bang,bang
㮅,zhui,zhui
㮆,nie,nie
㮇,tian,tian
㮈,nai,nai
㮋,you,you
㮌,mian,mian
㮏,na,na
㮏,nai,nai
㮏,ni,ni
㮐,sheng,sheng
㮐,si,si
㮑,cha,cha
㮑,qi,qi
㮒,yan,yan
㮒,yin,yin
㮓,gen,gen
㮔,chong,chong
㮔,tong,tong
㮕,ruan,ruan
㮖,jia,jia
㮗,qin,qin
㮘,mao,mao
㮙,e,e
㮚,li,li
㮛,chi,chi
㮛,yi,yi
㮜,zang,zang
㮝,he,he
㮞,jie,jie
㮟,ka,ka
㮟,nian,nian
㮡,guan,guan
㮢,hou,hou
㮣,gai,gai
㮥,ben,ben
㮥,fan,fan
㮦,se,se
㮦,suo,suo
㮧,wen,wen
㮧,wu,wu
㮨,ji,ji
㮩,xi,xi
㮪,qiong,qiong
㮫,he,he
㮫,qia,qia
㮫,xia,xia
㮬,weng,weng
㮭,xian,xian
㮮,jie,jie
㮯,hua,hua
㮯,hun,hun
㮰,pi,pi
㮱,shen,shen
㮲,chou,chou
㮳,zhen,zhen
㮵,zhan,zhan
㮶,shuo,shuo
㮷,ji,ji
㮸,song,song
㮹,zhi,zhi
㮺,ben,ben
㮾,lang,lang
㮿,bi,bi
㯀,xuan,xuan
㯁,pei,pei
㯂,dai,dai
㯄,zhi,zhi
㯅,bi,bi
㯅,pi,pi
㯆,chan,chan
㯆,shan,shan
㯇,bi,bi
㯈,su,su
㯉,huo,huo
㯊,hen,hen
㯋,jiong,jiong
㯋,ying,ying
㯌,chuan,chuan
㯍,jiang,jiang
㯎,nen,nen
㯏,gu,gu
㯐,fang,fang
㯓,da,da
㯓,ta,ta
㯔,cui,cui
㯕,xi,xi
㯖,de,de
㯗,xian,xian
㯘,kuan,kuan
㯙,zhe,zhe
㯚,ta,ta
㯛,hu,hu
㯜,cui,cui
㯝,lu,lu
㯞,juan,juan
㯟,lu,lu
㯠,qian,qian
㯡,pao,pao
㯢,zhen,zhen
㯤,li,li
㯥,cao,cao
㯥,zao,zao
㯦,qi,qi
㯩,ti,ti
㯪,ling,ling
㯫,qu,qu
㯬,lian,lian
㯭,lu,lu
㯮,shu,shu
㯯,dan,dan
㯯,gong,gong
㯯,ju,ju
㯰,zhe,zhe
㯱,pao,pao
㯲,jin,jin
㯳,jing,jing
㯳,qing,qing
㯶,zong,zong
㯷,pu,pu
㯸,jin,jin
㯹,biao,biao
㯺,jian,jian
㯻,gun,gun
㯾,zao,zao
㯿,la,la
㯿,lie,lie
㰀,li,li
㰁,luo,luo
㰂,shen,shen
㰃,mian,mian
㰄,jian,jian
㰅,di,di
㰅,zhe,zhe
㰆,bei,bei
㰈,lian,lian
㰊,xian,xian
㰋,pin,pin
㰌,que,que
㰍,long,long
㰎,zui,zui
㰐,jue,jue
㰑,shan,shan
㰒,xue,xue
㰔,xie,xie
㰕,xi,xi
㰖,lan,lan
㰗,qi,qi
㰘,yi,yi
㰙,nuo,nuo
㰚,li,li
㰛,yue,yue
㰝,yi,yi
㰞,chi,chi
㰟,ji,ji
㰟,qi,qi
㰠,hang,hang
㰡,xie,xie
㰢,keng,keng
㰣,zi,zi
㰤,he,he
㰤,qie,qie
㰥,hui,hui
㰥,xi,xi
㰦,qu,qu
㰧,hai,hai
㰨,xia,xia
㰩,hai,hai
㰪,gui,gui
㰫,chan,chan
㰬,xun,xun
㰭,xu,xu
㰮,shen,shen
㰯,hou,hou
㰯,kou,kou
㰯,tou,tou
㰰,he,he
㰰,qie,qie
㰰,xia,xia
㰱,sha,sha
㰲,xu,xu
㰲,yu,yu
㰳,ya,ya
㰴,pou,pou
㰵,zu,zu
㰶,ou,ou
㰶,you,you
㰷,zi,zi
㰸,lian,lian
㰹,han,han
㰹,xian,xian
㰺,xia,xia
㰻,hou,hou
㰻,xi,xi
㰻,yi,yi
㰼,qie,qie
㰼,sha,sha
㰽,yan,yan
㰾,jiao,jiao
㰿,xi,xi
㱀,chi,chi
㱁,kuan,kuan
㱁,shi,shi
㱂,kang,kang
㱃,yin,yin
㱄,hei,hei
㱄,mo,mo
㱅,yi,yi
㱆,xi,xi
㱇,se,se
㱇,xi,xi
㱈,jin,jin
㱉,ye,ye
㱊,you,you
㱋,que,que
㱌,che,che
㱌,ye,ye
㱍,luan,luan
㱎,kun,kun
㱏,zheng,zheng
㱔,suo,suo
㱔,xie,xie
㱖,cui,cui
㱗,xiu,xiu
㱘,an,an
㱙,gua,gua
㱙,xiu,xiu
㱚,can,can
㱛,bu,bu
㱛,chuan,chuan
㱜,zha,zha
㱞,la,la
㱞,yi,yi
㱟,pi,pi
㱠,gu,gu
㱠,ku,ku
㱡,sheng,sheng
㱢,lang,lang
㱣,tui,tui
㱤,xi,xi
㱥,leng,leng
㱥,ling,ling
㱦,qi,qi
㱧,wo,wo
㱧,yuan,yuan
㱨,lian,lian
㱩,du,du
㱪,men,men
㱫,lan,lan
㱬,wei,wei
㱭,duan,duan
㱮,hui,hui
㱮,kuai,kuai
㱮,kui,kui
㱯,ai,ai
㱰,zai,zai
㱱,hui,hui
㱲,yi,yi
㱳,mo,mo
㱴,zi,zi
㱵,fen,fen
㱶,beng,beng
㱶,peng,peng
㱸,bi,bi
㱹,li,li
㱺,lu,lu
㱻,luo,luo
㱼,hai,hai
㱽,qin,qin
㱽,zhen,zhen
㱾,gai,gai
㱾,kai,kai
㱿,hu,hu
㱿,qiang,qiang
㱿,que,que
㲀,chen,chen
㲀,zhen,zhen
㲁,kong,kong
㲁,zhong,zhong
㲂,cheng,cheng
㲃,jiu,jiu
㲄,jue,jue
㲄,ku,ku
㲅,ji,ji
㲆,ling,ling
㲈,shao,shao
㲈,tao,tao
㲉,que,que
㲊,rui,rui
㲋,chuo,chuo
㲌,neng,neng
㲍,zhi,zhi
㲎,lou,lou
㲏,pao,pao
㲒,bao,bao
㲒,qu,qu
㲓,rong,rong
㲓,shu,shu
㲔,xian,xian
㲕,lei,lei
㲖,xiao,xiao
㲗,fu,fu
㲘,qu,qu
㲚,sha,sha
㲛,zhi,zhi
㲜,tan,tan
㲝,rong,rong
㲞,su,su
㲞,zu,zu
㲟,ying,ying
㲠,mao,mao
㲡,nai,nai
㲢,bian,bian
㲤,shuai,shuai
㲥,tang,tang
㲦,han,han
㲧,sao,sao
㲨,rong,rong
㲪,deng,deng
㲫,pu,pu
㲬,jiao,jiao
㲭,tan,tan
㲯,ran,ran
㲯毵,lan san,lan san
㲯毿,lan san,lan san
㲰,ning,ning
㲱,lie,lie
㲲,die,die
㲳,die,die
㲳,zhi,zhi
㲴,zhong,zhong
㲶,lv,lv
㲷,dan,dan
㲸,xi,xi
㲹,gui,gui
㲺,ji,ji
㲻,ni,ni
㲼,cha,cha
㲼,yi,yi
㲽,nian,nian
㲽,ren,ren
㲾,yu,yu
㲿,wang,wang
㲿,guang,guang
㳀,guo,guo
㳁,ze,ze
㳂,yan,yan
㳃,cui,cui
㳄,xian,xian
㳅,jiao,jiao
㳆,tou,tou
㳇,fu,fu
㳈,pei,pei
㳊,you,you
㳊,zhong,zhong
㳋,qiu,qiu
㳌,ya,ya
㳍,bu,bu
㳎,bian,bian
㳏,shi,shi
㳐,zha,zha
㳑,yi,yi
㳒,bian,bian
㳔,dui,dui
㳕,lan,lan
㳖,yi,yi
㳗,cha,cha
㳗,chai,chai
㳘,chong,chong
㳙,xuan,xuan
㳚,xu,xu
㳛,you,you
㳛,yu,yu
㳜,xiu,xiu
㳠,ta,ta
㳡,guo,guo
㳥,long,long
㳦,xie,xie
㳧,che,che
㳧,re,re
㳨,jian,jian
㳩,tan,tan
㳪,pi,pi
㳫,ta,ta
㳫,zan,zan
㳬,xuan,xuan
㳭,xian,xian
㳮,niao,niao
㳴,mi,mi
㳵,ji,ji
㳶,nou,nou
㳶,ru,ru
㳷,hu,hu
㳷,min,min
㳷,tui,tui
㳷,wen,wen
㳸,hua,hua
㳹,wang,wang
㳺,you,you
㳻,ze,ze
㳼,bi,bi
㳼,yu,yu
㳽,mi,mi
㳾,qiang,qiang
㳿,xie,xie
㴀,fan,fan
㴁,yi,yi
㴂,tan,tan
㴃,lei,lei
㴄,yong,yong
㴆,jin,jin
㴇,mang,mang
㴇,she,she
㴈,yin,yin
㴉,ji,ji
㴋,su,su
㴋,xiao,xiao
㴏,wang,wang
㴐,mian,mian
㴑,su,su
㴒,yi,yi
㴓,shai,shai
㴔,se,se
㴔,xi,xi
㴔,yi,yi
㴕,ji,ji
㴖,luo,luo
㴗,you,you
㴘,mao,mao
㴙,zha,zha
㴚,sui,sui
㴛,zhi,zhi
㴜,bian,bian
㴝,li,li
㴥,qiao,qiao
㴦,guan,guan
㴧,xi,xi
㴨,zhen,zhen
㴩,yong,yong
㴪,nie,nie
㴫,jun,jun
㴫,ya,ya
㴬,xie,xie
㴭,yao,yao
㴮,xie,xie
㴯,zhi,zhi
㴰,neng,neng
㴲,si,si
㴳,long,long
㴴,chen,chen
㴵,mi,mi
㴶,hu,hu
㴶,que,que
㴷,dan,dan
㴸,shan,shan
㴻,shu,shu
㴼,su,su
㴽,xie,xie
㴾,bo,bo
㴿,ding,ding
㵀,zu,zu
㵂,shu,shu
㵃,she,she
㵄,han,han
㵄,yu,yu
㵅,tan,tan
㵆,hao,hao
㵊,na,na
㵋,mi,mi
㵌,xun,xun
㵍,men,men
㵎,jian,jian
㵏,cui,cui
㵐,jue,jue
㵑,he,he
㵒,bi,bi
㵒,fei,fei
㵒,pai,pai
㵓,shi,shi
㵔,che,che
㵕,shen,shen
㵖,nv,nv
㵗,ping,ping
㵘,man,man
㵝,yi,yi
㵞,chou,chou
㵟,wei,wei
㵠,ku,ku
㵡,bao,bao
㵢,lei,lei
㵣,ke,ke
㵤,sha,sha
㵥,bi,bi
㵦,sui,sui
㵧,ge,ge
㵧,yi,yi
㵨,bo,bo
㵨,pi,pi
㵩,yi,yi
㵪,xian,xian
㵪,yan,yan
㵫,ni,ni
㵬,ying,ying
㵭,zhu,zhu
㵮,chun,chun
㵯,feng,feng
㵰,xu,xu
㵱,piao,piao
㵲,wu,wu
㵳,liao,liao
㵴,cang,cang
㵵,ju,ju
㵵,zou,zou
㵶,zuo,zuo
㵷,bian,bian
㵸,yao,yao
㵹,huan,huan
㵹,mo,mo
㵺,pai,pai
㵻,xiu,xiu
㵽,lei,lei
㵾,jing,jing
㵾,qing,qing
㵿,xiao,xiao
㶀,jiao,jiao
㶁,guo,guo
㶁,huo,huo
㶄,yan,yan
㶅,xue,xue
㶆,chu,chu
㶆,zhu,zhu
㶇,heng,heng
㶈,ying,ying
㶉,qi,qi
㶉,xi,xi
㶌,lian,lian
㶍,xian,xian
㶎,huan,huan
㶏,yin,yin
㶑,lian,lian
㶒,shan,shan
㶒,shen,shen
㶒,tan,tan
㶓,cang,cang
㶔,bei,bei
㶕,jian,jian
㶖,shu,shu
㶗,fan,fan
㶘,dian,dian
㶚,ba,ba
㶛,yu,yu
㶞,nang,nang
㶟,lei,lei
㶠,yi,yi
㶡,dai,dai
㶡,huo,huo
㶣,chan,chan
㶣,yin,yin
㶤,chao,chao
㶥,gan,gan
㶦,jin,jin
㶧,nen,nen
㶫,liao,liao
㶬,mo,mo
㶭,you,you
㶯,liu,liu
㶰,han,han
㶲,yong,yong
㶳,jin,jin
㶴,chi,chi
㶵,ren,ren
㶶,nong,nong
㶸,xie,xie
㶹,hong,hong
㶺,tian,tian
㶼,ai,ai
㶼,xi,xi
㶽,gua,gua
㶾,biao,biao
㶿,bo,bo
㷀,qiong,qiong
㷂,shu,shu
㷃,chui,chui
㷄,hui,hui
㷅,chao,chao
㷆,fu,fu
㷇,hui,hui
㷈,e,e
㷉,wei,wei
㷉,yu,yu
㷊,fen,fen
㷋,tan,tan
㷍,lun,lun
㷎,he,he
㷏,yong,yong
㷐,hui,hui
㷒,yu,yu
㷓,zong,zong
㷔,yan,yan
㷕,qiu,qiu
㷖,zhao,zhao
㷗,jiong,jiong
㷘,tai,tai
㷟,tui,tui
㷠,lin,lin
㷡,jiong,jiong
㷢,zha,zha
㷣,xing,xing
㷤,hu,hu
㷤,xue,xue
㷦,xu,xu
㷪,cui,cui
㷫,qing,qing
㷬,mo,mo
㷮,zao,zao
㷯,beng,beng
㷰,chi,chi
㷰,li,li
㷳,yan,yan
㷴,li,li
㷵,mo,mo
㷶,bei,bei
㷷,juan,juan
㷸,die,die
㷹,shao,shao
㷹,zhao,zhao
㷻,wu,wu
㷼,yan,yan
㷾,jue,jue
㷿,xian,xian
㸀,tai,tai
㸁,han,han
㸃,dian,dian
㸄,ji,ji
㸅,ji,ji
㸅,jie,jie
㸇,zuan,zuan
㸉,xie,xie
㸊,la,la
㸊,lai,lai
㸋,fan,fan
㸌,huo,huo
㸍,xi,xi
㸎,nie,nie
㸏,mi,mi
㸐,ran,ran
㸑,cuan,cuan
㸒,jing,jing
㸒,yin,yin
㸓,mi,mi
㸕,jue,jue
㸖,qu,qu
㸗,tong,tong
㸘,wan,wan
㸙,zhe,zhe
㸚,li,li
㸛,shao,shao
㸜,kong,kong
㸝,kan,kan
㸝,xian,xian
㸞,zhe,zhe
㸟,zhi,zhi
㸠,tiao,tiao
㸡,shu,shu
㸢,bei,bei
㸣,ye,ye
㸤,pian,pian
㸥,chan,chan
㸦,hu,hu
㸦,jia,jia
㸧,ken,ken
㸨,jiu,jiu
㸩,an,an
㸪,chun,chun
㸫,qian,qian
㸬,bei,bei
㸭,ba,ba
㸮,fen,fen
㸯,ke,ke
㸰,tuo,tuo
㸱,tuo,tuo
㸲,zuo,zuo
㸳,ling,ling
㸵,gui,gui
㸶,yan,yan
㸷,shi,shi
㸸,kou,kou
㸹,lie,lie
㸹,luo,luo
㸺,sha,sha
㸻,si,si
㸽,bei,bei
㸾,ren,ren
㸿,du,du
㹀,zi,zi
㹁,liang,liang
㹂,qian,qian
㹃,fei,fei
㹄,ji,ji
㹅,zong,zong
㹆,hui,hui
㹇,he,he
㹇,jian,jian
㹈,li,li
㹉,wan,wan
㹉,yuan,yuan
㹊,yue,yue
㹋,xiu,xiu
㹌,chan,chan
㹌,sheng,sheng
㹍,di,di
㹎,lei,lei
㹏,jin,jin
㹐,chong,chong
㹑,si,si
㹒,pu,pu
㹓,yao,yao
㹔,jiang,jiang
㹕,huan,huan
㹖,huan,huan
㹗,tao,tao
㹘,ru,ru
㹙,weng,weng
㹚,ying,ying
㹛,rao,rao
㹜,yin,yin
㹝,shi,shi
㹞,ya,ya
㹞,yin,yin
㹟,jue,jue
㹟,kuai,kuai
㹠,tun,tun
㹡,xuan,xuan
㹢,ga,ga
㹢,jia,jia
㹣,zhong,zhong
㹤,qie,qie
㹥,zhu,zhu
㹦,diao,diao
㹨,you,you
㹫,yi,yi
㹬,shi,shi
㹭,si,si
㹮,mo,mo
㹱,que,que
㹲,xiao,xiao
㹳,wu,wu
㹴,geng,geng
㹵,ying,ying
㹶,ting,ting
㹷,shi,shi
㹸,ni,ni
㹹,geng,geng
㹺,ta,ta
㹻,wei,wei
㹻,wo,wo
㹼,ju,ju
㹽,chan,chan
㹾,jiao,jiao
㹾,piao,piao
㹿,zhao,zhao
㹿,zhuo,zhuo
㺀,hu,hu
㺀,nao,nao
㺁,nao,nao
㺂,gan,gan
㺂,yan,yan
㺃,gou,gou
㺄,yu,yu
㺅,hou,hou
㺇,si,si
㺈,chi,chi
㺉,hu,hu
㺊,yang,yang
㺋,weng,weng
㺌,xian,xian
㺍,bian,bian
㺍,pin,pin
㺎,rong,rong
㺏,lou,lou
㺐,lao,lao
㺐,sao,sao
㺑,sao,sao
㺑,shan,shan
㺒,nao,nao
㺒,qiao,qiao
㺒,xiao,xiao
㺓,ze,ze
㺔,hui,hui
㺔,hai,hai
㺕,bian,bian
㺕,fan,fan
㺖,han,han
㺗,chan,chan
㺘,zhan,zhan
㺚,ta,ta
㺛,zhu,zhu
㺜,nong,nong
㺝,han,han
㺞,yu,yu
㺟,zhuo,zhuo
㺠,you,you
㺡,li,li
㺢,huo,huo
㺣,xi,xi
㺤,xian,xian
㺥,chan,chan
㺦,lian,lian
㺨,si,si
㺩,ba,ba
㺪,pu,pu
㺫,qiu,qiu
㺬,gong,gong
㺭,zi,zi
㺮,yu,yu
㺱,reng,reng
㺲,niu,niu
㺳,mei,mei
㺴,ba,ba
㺵,jiu,jiu
㺷,xu,xu
㺸,ping,ping
㺹,bian,bian
㺺,mao,mao
㺿,yi,yi
㻀,yu,yu
㻂,ping,ping
㻃,qu,qu
㻄,bao,bao
㻅,hui,hui
㻅,kuai,kuai
㻉,bu,bu
㻊,men,men
㻋,la,la
㻌,tu,tu
㻍,wu,wu
㻎,se,se
㻏,ling,ling
㻑,ji,ji
㻒,jun,jun
㻓,zou,zou
㻔,duo,duo
㻕,jue,jue
㻖,dai,dai
㻗,bei,bei
㻗,fei,fei
㻗,pei,pei
㻝,la,la
㻞,ban,ban
㻞,bin,bin
㻟,sui,sui
㻠,tu,tu
㻡,die,die
㻡,xie,xie
㻧,duo,duo
㻪,sui,sui
㻫,bi,bi
㻬,tu,tu
㻭,se,se
㻮,can,can
㻯,tu,tu
㻰,zhi,zhi
㻱,jin,jin
㻲,lv,lv
㻵,zhan,zhan
㻶,bi,bi
㻷,ji,ji
㻸,zen,zen
㻹,xuan,xuan
㻺,li,li
㻽,sui,sui
㻽,xuan,xuan
㻾,yong,yong
㻿,shu,shu
㼂,e,e
㼄,ji,ji
㼇,wei,wei
㼇,xi,xi
㼈,luo,luo
㼉,zhen,zhen
㼊,tun,tun
㼋,gu,gu
㼋,ru,ru
㼌,yu,yu
㼍,lei,lei
㼎,bo,bo
㼏,nei,nei
㼐,pian,pian
㼑,lian,lian
㼒,tang,tang
㼓,lian,lian
㼔,wen,wen
㼕,dang,dang
㼖,li,li
㼗,ting,ting
㼘,wa,wa
㼙,zhou,zhou
㼚,gang,gang
㼛,xing,xing
㼜,ang,ang
㼝,fan,fan
㼞,beng,beng
㼞,peng,peng
㼟,bo,bo
㼠,tuo,tuo
㼡,shu,shu
㼢,yi,yi
㼣,bo,bo
㼤,qie,qie
㼥,kao,kao
㼥,tou,tou
㼦,gong,gong
